MLS#, Price, Date, Timestamp170619808,161772,2014-03,1396249200000
170619797,113000,2023-03,1680246000000
170619797,92500,2023-06,1688108400000
170619797,95300,2023-07,1690786800000
170619797,94800,2023-08,1693465200000
170619797,93700,2023-09,1696057200000
170619797,99300,2023-10,1698735600000
170619797,100000,2023-11,1701331200000
170619797,93600,2023-12,1704009600000
170619797,336000,2024-03,1711782000000
170602428,207314,2014-03,1396249200000
170602428,209437,2014-04,1398841200000
170602428,199672,2014-05,1401519600000
170602428,207275,2014-06,1404111600000
170602428,202305,2014-07,1406790000000
170602428,199065,2014-08,1409468400000
170602428,196670,2014-09,1412060400000
170602428,193215,2014-10,1414738800000
170602428,192604,2014-11,1417334400000
170602428,191436,2014-12,1420012800000
170602428,206110,2015-01,1422691200000
170602428,211332,2015-02,1425110400000
170602428,219205,2015-03,1427785200000
170602428,221468,2015-04,1430377200000
170602428,220553,2015-05,1433055600000
170602428,220597,2015-06,1435647600000
170602428,216241,2015-07,1438326000000
170602428,219223,2015-08,1441004400000
170602428,220012,2015-09,1443596400000
170602428,218512,2015-10,1446274800000
170602428,217291,2015-11,1448870400000
170602428,219415,2015-12,1451548800000
170602428,219338,2016-01,1454227200000
170602428,215311,2016-02,1456732800000
170602428,214878,2016-03,1459407600000
170602428,214945,2016-04,1461999600000
170602428,214321,2016-05,1464678000000
170602428,214848,2016-06,1467270000000
170602428,210874,2016-07,1469948400000
170602428,209640,2016-08,1472626800000
170602428,208565,2016-09,1475218800000
170602428,208517,2016-10,1477897200000
170602428,212100,2016-11,1480492800000
170602428,217653,2016-12,1483171200000
170602428,210797,2017-01,1485849600000
170602428,206822,2017-02,1488268800000
170602428,208693,2017-03,1490943600000
170602428,202321,2017-04,1493535600000
170602428,208204,2017-05,1496214000000
170602428,203352,2017-06,1498806000000
170602428,200587,2017-07,1501484400000
170602428,203665,2017-08,1504162800000
170602428,205692,2017-09,1506754800000
170602428,208431,2017-10,1509433200000
170602428,203787,2017-11,1512028800000
170602428,209236,2017-12,1514707200000
170602428,210833,2018-01,1517385600000
170602428,206995,2018-02,1519804800000
170602428,213287,2018-03,1522479600000
170602428,216823,2018-04,1525071600000
170602428,215978,2018-05,1527750000000
170602428,215095,2018-06,1530342000000
170602428,218604,2018-07,1533020400000
170602428,224958,2018-08,1535698800000
170602428,228301,2018-09,1538290800000
170602428,235665,2018-10,1540969200000
170602428,231193,2018-11,1543564800000
170602428,234168,2018-12,1546243200000
170602428,229828,2019-01,1548921600000
170602428,233179,2019-02,1551340800000
170602428,235187,2019-03,1554015600000
170602428,235355,2019-04,1556607600000
170602428,236950,2019-05,1559286000000
170602428,233401,2019-06,1561878000000
170602428,231547,2019-07,1564556400000
170602428,229821,2019-08,1567234800000
170602428,232244,2019-09,1569826800000
170602428,229065,2019-10,1572505200000
170602428,230478,2019-11,1575100800000
170602428,230054,2019-12,1577779200000
170602428,234281,2020-01,1580457600000
170602428,237314,2020-02,1582963200000
170602428,238524,2020-03,1585638000000
170602428,239009,2020-04,1588230000000
170602428,235306,2020-05,1590908400000
170602428,238497,2020-06,1593500400000
170602428,245974,2020-07,1596178800000
170602428,249474,2020-08,1598857200000
170602428,247508,2020-09,1601449200000
170602428,264942,2020-10,1604127600000
170602428,270886,2020-11,1606723200000
170602428,275205,2020-12,1609401600000
